SENS,JOUR,HEURE/MINUTE,SECONDE/CENTIEME,VITESSE,SER,TYPE
1,3,1809,2210,V=048,S=0486,VL
1,3,1809,3270,V=047,S=0499,VL
1,3,1809,3583,V=043,S=0600,VL
1,3,1809,4040,V=042,S=0582,VL
1,3,1809,4644,V=045,S=0582,VL
1,3,1810,1426,V=038,S=0555,VL
1,3,1810,3369,V=047,S=0473,VL
1,3,1810,4748,V=040,S=0546,VL
1,3,1810,5551,V=062,S=0469,VL
1,3,1811,415,V=040,S=0580,VL
1,3,1811,710,V=034,S=0621,VL
1,3,1811,1071,V=043,S=0607,VL
1,3,1811,2558,V=040,S=0589,VL
1,3,1811,2724,V=037,S=0650,VL
1,3,1811,2913,V=038,S=0525,VL
1,3,1811,3051,V=042,S=0526,VL
1,3,1812,258,V=037,S=0527,VL
1,3,1812,330,V=037,S=0409,VL
1,3,1812,842,V=041,S=0563,VL
1,3,1812,1012,V=041,S=0565,VL
1,3,1812,1203,V=043,S=0708,VL
1,3,1812,1435,V=050,S=0508,VL
1,3,1812,2063,V=043,S=0576,VL
1,3,1812,3365,V=050,S=0591,VL
1,3,1812,3742,V=041,S=0633,VL
1,3,1812,4000,V=042,S=0528,VL
1,3,1812,4261,V=044,S=0617,VL
1,3,1812,4778,V=047,S=0493,VL
1,3,1813,183,V=050,S=0582,VL
1,3,1813,695,V=040,S=0555,VL
1,3,1813,2075,V=026,S=0518,VL
1,3,1813,3358,V=057,S=0694,VL
1,3,1813,4468,V=042,S=0476,VL
1,3,1814,6,V=042,S=0528,VL
1,3,1814,227,V=042,S=0537,VL
1,3,1814,363,V=041,S=0649,VL
1,3,1814,861,V=039,S=0534,VL
1,3,1814,1309,V=039,S=0565,VL
1,3,1814,1836,V=042,S=0532,VL
1,3,1814,4912,V=043,S=0522,VL
1,3,1814,5293,V=040,S=0606,VL
1,3,1815,36,V=043,S=0641,VL
1,3,1815,681,V=032,S=0550,VL
1,3,1815,1062,V=043,S=0575,VL
1,3,1815,2779,V=064,S=0228,2R
1,3,1815,2929,V=077,S=0288,2R
1,3,1815,2951,V=072,S=0254,2R
1,3,1815,4651,V=051,S=0566,VL
1,3,1815,5023,V=043,S=0540,VL
1,3,1815,5294,V=047,S=0553,VL
1,3,1815,5424,V=046,S=0505,VL
1,3,1815,5973,V=037,S=0572,VL
1,3,1816,240,V=037,S=0541,VL
1,3,1816,482,V=033,S=0471,VL
1,3,1816,850,V=035,S=0612,VL
1,3,1816,1160,V=034,S=0559,VL
1,3,1816,1449,V=031,S=0482,VL
1,3,1816,1571,V=032,S=0482,VL
1,3,1816,1750,V=033,S=0615,VL
1,3,1816,1985,V=036,S=0510,VL
1,3,1816,4554,V=057,S=0592,VL
1,3,1816,5393,V=053,S=0597,VL
1,3,1816,5921,V=046,S=0529,VL
1,3,1817,500,V=051,S=0581,VL
1,3,1817,706,V=047,S=0510,VL
1,3,1817,1228,V=052,S=0656,VL
1,3,1817,1373,V=051,S=0554,VL
1,3,1817,1736,V=046,S=0475,VL
1,3,1817,1943,V=057,S=0456,VL
1,3,1817,2178,V=054,S=0573,VL
1,3,1817,2932,V=046,S=0545,VL
1,3,1817,3691,V=043,S=0503,VL
1,3,1817,4151,V=045,S=0603,VL
1,3,1817,4513,V=048,S=0592,VL
1,3,1817,4783,V=038,S=0448,VL
1,3,1817,5130,V=041,S=0521,VL
1,3,1817,5316,V=041,S=0619,VL
1,3,1818,251,V=040,S=1238,PL/Bus
1,3,1818,426,V=041,S=0565,VL
1,3,1818,633,V=041,S=0593,VL
1,3,1818,1221,V=037,S=0539,VL
1,3,1818,1402,V=038,S=0544,VL
1,3,1818,2173,V=057,S=0308,2R
1,3,1818,2353,V=044,S=0573,VL
1,3,1818,2802,V=044,S=0631,VL
1,3,1818,3021,V=043,S=0487,VL
1,3,1818,3281,V=039,S=0503,VL
1,3,1818,4078,V=047,S=0533,VL
1,3,1818,4522,V=055,S=0539,VL
1,3,1818,4762,V=059,S=0588,VL
1,3,1818,5410,V=044,S=0617,VL
1,3,1818,5571,V=045,S=0540,VL
1,3,1818,5895,V=040,S=0594,VL
1,3,1819,330,V=045,S=0503,VL
1,3,1819,1028,V=037,S=0569,VL
1,3,1819,1211,V=037,S=0505,VL
1,3,1819,1423,V=039,S=0555,VL
1,3,1819,1935,V=044,S=0573,VL
1,3,1819,2222,V=049,S=0514,VL
1,3,1819,2639,V=044,S=0505,VL
1,3,1819,3132,V=062,S=0323,2R
1,3,1819,3782,V=046,S=0527,VL
1,3,1819,4109,V=046,S=0490,VL
1,3,1819,4652,V=047,S=0527,VL
1,3,1819,5244,V=046,S=1493,PL/Bus
1,3,1819,5682,V=048,S=0506,VL
1,3,1819,5928,V=041,S=0266,2R
1,3,1820,351,V=045,S=0580,VL
1,3,1820,1323,V=058,S=0542,VL
1,3,1820,1775,V=048,S=0509,VL
1,3,1820,2019,V=051,S=0543,VL
1,3,1820,2404,V=043,S=0567,VL
1,3,1820,2560,V=043,S=0585,VL
1,3,1820,3510,V=033,S=0528,VL
1,3,1820,3721,V=037,S=0541,VL
1,3,1820,4131,V=043,S=0750,VL
1,3,1820,4266,V=044,S=0509,VL
1,3,1820,4492,V=049,S=0435,VL
1,3,1821,196,V=042,S=2459,PL/Bus
1,3,1821,576,V=036,S=0524,VL
1,3,1821,864,V=037,S=0542,VL
1,3,1821,1156,V=035,S=0519,VL
1,3,1821,1819,V=042,S=0573,VL
1,3,1821,3031,V=045,S=0501,VL
1,3,1821,3489,V=039,S=0520,VL
1,3,1821,5303,V=051,S=0523,VL
1,3,1821,5560,V=051,S=0504,VL
1,3,1822,126,V=045,S=0510,VL
1,3,1822,689,V=054,S=0527,VL
1,3,1822,1030,V=044,S=0517,VL
1,3,1822,1137,V=033,S=0342,2R
1,3,1822,1467,V=040,S=0334,2R
1,3,1822,1703,V=038,S=0591,VL
1,3,1822,2583,V=047,S=0504,VL
1,3,1822,2918,V=049,S=0592,VL
1,3,1822,4641,V=046,S=0590,VL
1,3,1822,4831,V=042,S=0585,VL
1,3,1822,5061,V=040,S=0777,VL
1,3,1822,5201,V=040,S=0545,VL
1,3,1822,5556,V=049,S=0555,VL
1,3,1823,126,V=047,S=0534,VL
1,3,1823,264,V=046,S=0516,VL
1,3,1823,810,V=049,S=0531,VL
1,3,1823,2197,V=039,S=0611,VL
1,3,1823,3286,V=032,S=0459,VL
1,3,1823,3858,V=041,S=2456,PL/Bus
1,3,1823,4194,V=043,S=0568,VL
1,3,1823,4288,V=045,S=0321,2R
1,3,1823,4467,V=052,S=0216,Vélo
1,3,1823,4524,V=045,S=0483,VL
1,3,1823,5265,V=043,S=0628,VL
1,3,1823,5489,V=041,S=0693,VL
1,3,1823,5662,V=040,S=0521,VL
1,3,1823,5957,V=051,S=0577,VL
1,3,1824,575,V=042,S=0624,VL
1,3,1824,3857,V=043,S=0569,VL
1,3,1824,4066,V=043,S=0514,VL
1,3,1824,4226,V=041,S=0531,VL
1,3,1824,4429,V=038,S=0529,VL
1,3,1824,5109,V=041,S=0527,VL
1,3,1824,5268,V=038,S=0573,VL
1,3,1824,5533,V=038,S=0555,VL
1,3,1824,5926,V=036,S=0579,VL
1,3,1825,81,V=036,S=0527,VL
1,3,1825,1672,V=044,S=0529,VL
1,3,1825,2010,V=038,S=0548,VL
1,3,1825,2199,V=037,S=0563,VL
1,3,1825,2909,V=039,S=0527,VL
1,3,1825,3145,V=048,S=0253,2R
1,3,1825,4078,V=046,S=0534,VL
1,3,1826,310,V=046,S=0829,VL
1,3,1826,402,V=046,S=0352,2R
1,3,1826,517,V=048,S=0517,VL
1,3,1826,902,V=056,S=0698,VL
1,3,1826,2044,V=043,S=0669,VL
1,3,1826,2312,V=041,S=0581,VL
1,3,1826,2792,V=041,S=0523,VL
1,3,1826,3715,V=031,S=0492,VL
1,3,1826,3974,V=034,S=0508,VL
1,3,1826,4130,V=035,S=0489,VL
1,3,1826,5289,V=050,S=0639,VL
1,3,1827,1554,V=047,S=0577,VL
1,3,1827,1854,V=047,S=0685,VL
1,3,1827,2079,V=042,S=0513,VL
1,3,1827,3488,V=051,S=0512,VL
1,3,1827,4247,V=045,S=0562,VL
1,3,1827,5466,V=046,S=0535,VL
1,3,1827,5745,V=045,S=0521,VL
1,3,1827,5923,V=045,S=0538,VL
1,3,1828,343,V=047,S=0574,VL
1,3,1828,507,V=048,S=0550,VL
1,3,1828,800,V=045,S=0550,VL
1,3,1828,2418,V=046,S=0615,VL
1,3,1828,2643,V=041,S=0578,VL
1,3,1828,3230,V=051,S=0571,VL
1,3,1828,4276,V=046,S=0576,VL
1,3,1828,5516,V=047,S=0573,VL
1,3,1829,192,V=045,S=0533,VL
1,3,1829,362,V=052,S=0536,VL
1,3,1829,882,V=051,S=0571,VL
1,3,1829,1225,V=048,S=0609,VL
1,3,1829,1402,V=047,S=0532,VL
1,3,1829,2457,V=055,S=0300,2R
1,3,1829,3118,V=044,S=0589,VL
1,3,1829,4477,V=042,S=0543,VL
1,3,1829,5985,V=044,S=0531,VL
1,3,1830,595,V=033,S=1616,PL/Bus
1,3,1830,701,V=033,S=0548,VL
1,3,1830,1017,V=033,S=0646,VL
1,3,1830,1167,V=035,S=0533,VL
1,3,1830,1371,V=033,S=0533,VL
1,3,1830,1681,V=033,S=0550,VL
1,3,1830,1960,V=032,S=0472,VL
1,3,1830,2554,V=049,S=0533,VL
1,3,1830,2770,V=047,S=0511,VL
1,3,1830,3104,V=040,S=0629,VL
1,3,1830,3358,V=042,S=0461,VL
1,3,1830,3537,V=039,S=0587,VL
1,3,1830,3759,V=038,S=0562,VL
1,3,1830,5091,V=040,S=0635,VL
1,3,1831,312,V=036,S=0556,VL
1,3,1831,582,V=040,S=0605,VL
1,3,1831,1019,V=044,S=0570,VL
1,3,1831,3184,V=038,S=0677,VL
1,3,1831,3291,V=039,S=0577,VL
1,3,1831,3498,V=040,S=0535,VL
1,3,1831,4106,V=056,S=0563,VL
1,3,1831,5395,V=038,S=1625,PL/Bus
1,3,1832,2797,V=047,S=0530,VL
1,3,1832,3151,V=056,S=0586,VL
1,3,1832,3835,V=042,S=0586,VL
1,3,1832,3993,V=042,S=0562,VL
1,3,1833,961,V=041,S=0497,VL
1,3,1833,1170,V=041,S=0547,VL
1,3,1833,1417,V=039,S=0565,VL
1,3,1833,3191,V=043,S=0543,VL
1,3,1833,3570,V=039,S=0547,VL
1,3,1833,4523,V=043,S=0532,VL
1,3,1833,4794,V=039,S=0548,VL
1,3,1833,5079,V=036,S=0553,VL
1,3,1833,5405,V=036,S=0590,VL
1,3,1833,5615,V=039,S=0572,VL
1,3,1833,5767,V=039,S=0689,VL
1,3,1833,5936,V=041,S=0532,VL
1,3,1834,44,V=041,S=0564,VL
1,3,1834,229,V=042,S=0485,VL
1,3,1834,1681,V=045,S=0579,VL
1,3,1834,1975,V=042,S=0534,VL
1,3,1834,2193,V=036,S=0538,VL
1,3,1834,2461,V=044,S=0517,VL
1,3,1834,3353,V=035,S=2125,PL/Bus
1,3,1834,4384,V=042,S=0590,VL
1,3,1834,4765,V=043,S=0563,VL
1,3,1834,5204,V=042,S=0536,VL
1,3,1834,5413,V=050,S=0708,VL
1,3,1834,5840,V=049,S=0351,2R
1,3,1835,1842,V=048,S=0497,VL
1,3,1835,2116,V=045,S=0592,VL
1,3,1835,2276,V=044,S=0488,VL
1,3,1835,2372,V=046,S=0291,2R
1,3,1835,2680,V=044,S=0597,VL
1,3,1835,2877,V=046,S=0579,VL
1,3,1835,3097,V=047,S=0620,VL
1,3,1835,3360,V=057,S=0574,VL
1,3,1835,3633,V=053,S=0582,VL
1,3,1835,4027,V=048,S=0424,VL
1,3,1835,4280,V=046,S=0558,VL
1,3,1835,4709,V=045,S=0511,VL
1,3,1836,637,V=044,S=0508,VL
1,3,1836,1136,V=036,S=0472,VL
1,3,1836,1306,V=036,S=0504,VL
1,3,1836,1436,V=039,S=0559,VL
1,3,1836,1651,V=039,S=0520,VL
1,3,1836,1818,V=037,S=0556,VL
1,3,1836,3690,V=042,S=0573,VL
1,3,1836,4326,V=039,S=0589,VL
1,3,1836,5915,V=064,S=0311,2R
1,3,1837,606,V=049,S=0603,VL
1,3,1837,783,V=048,S=0516,VL
1,3,1837,2745,V=048,S=0500,VL
1,3,1837,3504,V=048,S=0644,VL
1,3,1837,4557,V=081,S=0596,VL
1,3,1837,4663,V=079,S=0567,VL
1,3,1837,5000,V=085,S=0676,VL
1,3,1838,1302,V=040,S=0501,VL
1,3,1839,602,V=031,S=0551,VL
1,3,1839,858,V=036,S=0672,VL
1,3,1839,1236,V=040,S=0603,VL
1,3,1839,1407,V=041,S=0561,VL
1,3,1839,2200,V=041,S=0551,VL
1,3,1839,2812,V=039,S=0474,VL
1,3,1839,3042,V=040,S=0558,VL
1,3,1839,3807,V=043,S=0555,VL
1,3,1839,3971,V=048,S=0578,VL
1,3,1839,4198,V=051,S=0743,VL
1,3,1839,5842,V=062,S=0548,VL
1,3,1840,239,V=056,S=0557,VL
1,3,1840,583,V=048,S=0499,VL
1,3,1840,979,V=054,S=0519,VL
1,3,1840,1381,V=042,S=0805,VL
1,3,1840,2171,V=031,S=0530,VL
1,3,1840,2401,V=040,S=0389,2R
1,3,1840,3498,V=043,S=0511,VL
1,3,1840,4120,V=047,S=0495,VL
1,3,1840,4394,V=046,S=0605,VL
1,3,1841,173,V=045,S=0501,VL
1,3,1841,1001,V=049,S=0573,VL
1,3,1841,5283,V=046,S=0555,VL
1,3,1841,5970,V=043,S=0628,VL
1,3,1842,822,V=040,S=0525,VL
1,3,1842,934,V=039,S=0360,2R
1,3,1842,1041,V=037,S=0352,2R
1,3,1842,1484,V=039,S=0572,VL
1,3,1842,1751,V=036,S=0480,VL
1,3,1842,1923,V=032,S=0535,VL
1,3,1842,2177,V=036,S=0585,VL
1,3,1842,2353,V=036,S=0680,VL
1,3,1842,2676,V=041,S=0485,VL
1,3,1842,2787,V=044,S=0327,2R
1,3,1842,2866,V=042,S=0334,2R
1,3,1842,3264,V=039,S=0568,VL
1,3,1842,3474,V=040,S=0509,VL
1,3,1842,3860,V=044,S=0510,VL
1,3,1842,4161,V=044,S=0571,VL
1,3,1842,5111,V=044,S=0566,VL
1,3,1842,5214,V=043,S=0604,VL
1,3,1843,521,V=051,S=0630,VL
1,3,1843,990,V=062,S=0528,VL
1,3,1843,2593,V=036,S=0527,VL
1,3,1843,2980,V=046,S=1515,PL/Bus
1,3,1843,3361,V=042,S=0521,VL
1,3,1844,1182,V=054,S=0580,VL
1,3,1844,2087,V=038,S=2161,PL/Bus
1,3,1844,3974,V=029,S=0558,VL
1,3,1844,4473,V=032,S=0485,VL
1,3,1844,5580,V=077,S=0504,VL
1,3,1845,144,V=045,S=0594,VL
1,3,1845,864,V=044,S=0568,VL
1,3,1845,1546,V=060,S=0638,VL
1,3,1845,3341,V=039,S=1408,PL/Bus
1,3,1845,3606,V=038,S=0566,VL
1,3,1845,3757,V=039,S=0519,VL
1,3,1845,3986,V=038,S=0538,VL
1,3,1845,5228,V=055,S=0488,VL
1,3,1845,5553,V=052,S=0507,VL
1,3,1846,62,V=045,S=0582,VL
1,3,1846,2061,V=031,S=0527,VL
1,3,1846,4051,V=049,S=0567,VL
1,3,1846,4224,V=051,S=0601,VL
1,3,1847,1169,V=044,S=0554,VL
1,3,1847,4814,V=043,S=0608,VL
1,3,1847,4935,V=043,S=0520,VL
1,3,1847,5463,V=043,S=0454,VL
1,3,1848,5356,V=035,S=0608,VL
1,3,1849,1435,V=074,S=0912,PL/Bus
1,3,1849,1780,V=055,S=0537,VL
1,3,1849,2651,V=044,S=0555,VL
1,3,1849,4966,V=043,S=0535,VL
1,3,1850,2663,V=039,S=0492,VL
1,3,1850,2960,V=042,S=0560,VL
1,3,1850,3458,V=044,S=0497,VL
1,3,1850,3788,V=040,S=0554,VL
1,3,1850,4169,V=042,S=0568,VL
1,3,1850,4403,V=037,S=0537,VL
1,3,1850,4670,V=037,S=0569,VL
1,3,1850,4858,V=037,S=0561,VL
1,3,1850,4979,V=037,S=0576,VL
1,3,1850,5667,V=048,S=0621,VL
1,3,1850,5879,V=044,S=0559,VL
1,3,1851,1129,V=038,S=2475,PL/Bus
1,3,1851,1274,V=036,S=0342,2R
1,3,1851,5056,V=042,S=0604,VL
1,3,1852,1629,V=043,S=0617,VL
1,3,1852,1738,V=043,S=0559,VL
1,3,1852,2943,V=100,S=0266,2R
1,3,1852,3557,V=056,S=0544,VL
1,3,1852,4380,V=044,S=0545,VL
1,3,1852,4649,V=039,S=0482,VL
1,3,1853,509,V=055,S=0630,VL
1,3,1853,797,V=053,S=0730,VL
1,3,1853,3020,V=043,S=0618,VL
1,3,1853,3863,V=041,S=2169,PL/Bus
1,3,1853,4404,V=039,S=0590,VL
1,3,1853,4575,V=040,S=0626,VL
1,3,1853,5315,V=047,S=0630,VL
1,3,1853,5953,V=045,S=0637,VL
1,3,1854,446,V=044,S=0556,VL
1,3,1854,1736,V=040,S=0519,VL
1,3,1854,1823,V=040,S=0333,2R
1,3,1854,2147,V=045,S=0558,VL
1,3,1854,2441,V=045,S=0538,VL
1,3,1854,2714,V=040,S=0622,VL
1,3,1854,3341,V=043,S=0648,VL
1,3,1854,4095,V=047,S=0517,VL
1,3,1854,4651,V=040,S=0564,VL
1,3,1854,4785,V=044,S=0496,VL
1,3,1855,792,V=044,S=0590,VL
1,3,1855,948,V=042,S=0291,2R
1,3,1855,1028,V=047,S=0364,2R
1,3,1855,1213,V=039,S=0562,VL
1,3,1855,1511,V=042,S=0585,VL
1,3,1855,1793,V=039,S=0480,VL
1,3,1855,2238,V=038,S=0530,VL
1,3,1855,2501,V=038,S=0488,VL
1,3,1855,2672,V=037,S=0578,VL
1,3,1855,3213,V=048,S=0617,VL
1,3,1855,3611,V=037,S=0526,VL
1,3,1855,3769,V=039,S=0558,VL
1,3,1855,3964,V=037,S=0466,VL
1,3,1855,4799,V=027,S=0600,VL
1,3,1855,5439,V=038,S=0538,VL
1,3,1855,5718,V=035,S=0565,VL
1,3,1856,912,V=045,S=0574,VL
1,3,1856,2313,V=041,S=0498,VL
1,3,1856,2488,V=036,S=0571,VL
1,3,1856,2787,V=042,S=0602,VL
1,3,1856,2996,V=041,S=0512,VL
1,3,1856,3429,V=031,S=0499,VL
1,3,1856,3630,V=030,S=0702,VL
1,3,1856,4127,V=043,S=0602,VL
1,3,1856,4343,V=042,S=0516,VL
1,3,1856,4474,V=043,S=0611,VL
1,3,1856,5092,V=037,S=0566,VL
1,3,1856,5416,V=036,S=0555,VL
1,3,1856,5996,V=042,S=0553,VL
1,3,1857,232,V=040,S=0578,VL
1,3,1857,948,V=037,S=0539,VL
1,3,1857,1137,V=039,S=0612,VL
1,3,1857,1340,V=039,S=0551,VL
1,3,1857,1704,V=048,S=0603,VL
1,3,1857,2522,V=042,S=0572,VL
1,3,1857,3156,V=049,S=0575,VL
1,3,1857,3760,V=052,S=0509,VL
1,3,1857,4525,V=050,S=1219,PL/Bus
1,3,1857,4871,V=052,S=0534,VL
1,3,1857,5498,V=054,S=0579,VL
1,3,1857,5970,V=059,S=0328,2R
1,3,1858,313,V=054,S=0586,VL
1,3,1858,1813,V=042,S=0545,VL
1,3,1858,2237,V=044,S=0614,VL
1,3,1858,2465,V=044,S=0577,VL
1,3,1858,2985,V=038,S=0510,VL
1,3,1858,3074,V=039,S=0294,2R
1,3,1858,3460,V=037,S=0528,VL
1,3,1858,3688,V=040,S=0550,VL
1,3,1858,3952,V=038,S=0526,VL
1,3,1858,4599,V=050,S=0593,VL
1,3,1858,5001,V=059,S=0515,VL
1,3,1859,605,V=050,S=0539,VL
1,3,1859,895,V=045,S=0646,VL
1,3,1859,1275,V=038,S=0511,VL
1,3,1859,4173,V=047,S=0767,VL
1,3,1859,4380,V=043,S=0537,VL
1,3,1859,4921,V=050,S=0537,VL
1,3,1859,5470,V=046,S=0535,VL
1,3,1859,5804,V=042,S=0504,VL
1,3,1900,0,V=040,S=0592,VL
1,3,1900,164,V=040,S=0534,VL
1,3,1900,612,V=041,S=0657,VL
1,3,1900,1426,V=051,S=0534,VL
1,3,1900,2707,V=053,S=0505,VL
1,3,1900,3112,V=051,S=0591,VL
1,3,1900,3295,V=048,S=0594,VL
1,3,1900,5569,V=043,S=0558,VL
1,3,1900,5734,V=036,S=0278,2R
1,3,1900,5851,V=036,S=0526,VL
1,3,1901,116,V=038,S=0542,VL
1,3,1901,642,V=038,S=1392,PL/Bus
1,3,1901,1053,V=034,S=0579,VL
1,3,1901,1397,V=036,S=0582,VL
1,3,1901,1718,V=039,S=0615,VL
1,3,1901,2015,V=037,S=0510,VL
1,3,1901,2050,V=054,S=0222,2R
1,3,1901,2430,V=053,S=0536,VL
1,3,1901,2782,V=040,S=0538,VL
1,3,1901,3331,V=047,S=0538,VL
1,3,1901,3543,V=045,S=0609,VL
1,3,1901,3699,V=046,S=0503,VL
1,3,1901,4283,V=053,S=0546,VL
1,3,1901,5323,V=042,S=0254,2R
1,3,1901,5524,V=047,S=0478,VL
1,3,1901,5769,V=046,S=0484,VL
1,3,1902,305,V=049,S=0569,VL
1,3,1902,685,V=044,S=0537,VL
1,3,1902,864,V=045,S=0546,VL
1,3,1902,1297,V=039,S=0573,VL
1,3,1902,1418,V=042,S=0554,VL
1,3,1903,1529,V=062,S=0536,VL
1,3,1903,1738,V=056,S=0513,VL
1,3,1903,2048,V=049,S=0544,VL
1,3,1903,3443,V=086,S=0569,VL
1,3,1904,2461,V=045,S=0690,VL
1,3,1904,2949,V=040,S=0489,VL
1,3,1904,3074,V=038,S=0522,VL
1,3,1904,3179,V=037,S=0511,VL
1,3,1904,3493,V=038,S=0627,VL
1,3,1904,3687,V=036,S=0547,VL
1,3,1904,4544,V=055,S=0602,VL
1,3,1904,5139,V=054,S=0481,VL
1,3,1905,1410,V=053,S=0507,VL
1,3,1905,2686,V=036,S=0234,2R
1,3,1905,2855,V=038,S=0259,2R
1,3,1905,3055,V=042,S=0525,VL
1,3,1905,5756,V=044,S=0587,VL
1,3,1906,3017,V=044,S=0572,VL
1,3,1906,4722,V=027,S=0346,2R
1,3,1906,5785,V=040,S=0525,VL
1,3,1906,5892,V=041,S=0698,VL
1,3,1907,68,V=039,S=0492,VL
1,3,1907,355,V=037,S=0623,VL
1,3,1907,1470,V=047,S=0540,VL
1,3,1907,2260,V=045,S=0543,VL
1,3,1907,2767,V=048,S=0621,VL
1,3,1907,3234,V=044,S=0486,VL
1,3,1907,3428,V=044,S=0511,VL
1,3,1907,5090,V=026,S=0503,VL
1,3,1907,5434,V=036,S=0533,VL
1,3,1907,5763,V=036,S=0567,VL
1,3,1907,5921,V=036,S=0485,VL
1,3,1908,193,V=037,S=0538,VL
1,3,1908,1052,V=061,S=0493,VL
1,3,1908,3462,V=036,S=0625,VL
1,3,1908,3736,V=035,S=0555,VL
1,3,1908,3885,V=037,S=0516,VL
1,3,1908,4462,V=054,S=0525,VL
1,3,1908,4721,V=053,S=0596,VL
1,3,1909,872,V=048,S=0572,VL
1,3,1909,2146,V=056,S=0545,VL
1,3,1909,5470,V=036,S=0573,VL
1,3,1910,383,V=046,S=0454,VL
1,3,1910,645,V=044,S=0533,VL
1,3,1910,2168,V=033,S=0277,2R
1,3,1910,2654,V=032,S=0488,VL
1,3,1910,2882,V=044,S=0602,VL
1,3,1910,3095,V=042,S=0516,VL
1,3,1910,3971,V=044,S=0216,Vélo
1,3,1910,4194,V=033,S=2140,PL/Bus
1,3,1910,4441,V=032,S=0568,VL
1,3,1910,4667,V=032,S=0549,VL
1,3,1911,398,V=061,S=0536,VL
1,3,1911,1050,V=043,S=0614,VL
1,3,1911,1394,V=052,S=0461,VL
1,3,1911,2052,V=035,S=0566,VL
1,3,1911,2200,V=037,S=0575,VL
1,3,1911,2374,V=040,S=0497,VL
1,3,1911,3026,V=035,S=0646,VL
1,3,1911,3229,V=036,S=0543,VL
1,3,1911,3516,V=036,S=0535,VL
1,3,1911,4035,V=046,S=0536,VL
1,3,1911,4582,V=042,S=0215,Vélo
1,3,1911,5747,V=073,S=0316,2R
1,3,1912,1381,V=046,S=0527,VL
1,3,1912,1858,V=048,S=0656,VL
1,3,1912,3698,V=040,S=0550,VL
1,3,1912,4367,V=055,S=0594,VL
1,3,1912,5017,V=045,S=0536,VL
1,3,1912,5706,V=066,S=0384,2R
1,3,1912,5896,V=045,S=0601,VL
1,3,1913,288,V=041,S=0595,VL
1,3,1913,1392,V=046,S=0599,VL
1,3,1913,1502,V=046,S=0470,VL
1,3,1913,2323,V=051,S=0537,VL
1,3,1913,3292,V=039,S=0660,VL
1,3,1913,3628,V=044,S=0575,VL
1,3,1913,4100,V=055,S=0558,VL
1,3,1913,5123,V=045,S=0474,VL
1,3,1913,5290,V=041,S=0286,2R
1,3,1913,5485,V=042,S=0575,VL
1,3,1913,5807,V=047,S=0589,VL
1,3,1914,1135,V=045,S=0591,VL
1,3,1914,1271,V=044,S=0499,VL
1,3,1914,1557,V=043,S=0525,VL
1,3,1914,4997,V=043,S=0505,VL
1,3,1914,5179,V=043,S=0519,VL
1,3,1914,5370,V=047,S=0478,VL
1,3,1915,351,V=040,S=0523,VL
1,3,1915,517,V=043,S=0584,VL
1,3,1915,767,V=039,S=0539,VL
1,3,1915,1571,V=044,S=0565,VL
1,3,1915,1728,V=045,S=0649,VL
1,3,1915,1926,V=047,S=0700,VL
1,3,1915,2262,V=054,S=0597,VL
1,3,1915,2660,V=063,S=0649,VL
1,3,1915,3559,V=045,S=0555,VL
1,3,1915,3708,V=045,S=0554,VL
1,3,1916,1873,V=046,S=2180,PL/Bus
1,3,1916,3800,V=055,S=0520,VL
1,3,1916,4877,V=055,S=0592,VL
1,3,1917,548,V=045,S=0681,VL
1,3,1917,798,V=042,S=0554,VL
1,3,1917,1545,V=042,S=0557,VL
1,3,1917,1698,V=046,S=0547,VL
1,3,1917,2644,V=038,S=0624,VL
1,3,1917,4082,V=045,S=0581,VL
1,3,1918,664,V=054,S=0624,VL
1,3,1918,2510,V=043,S=0577,VL
1,3,1918,2635,V=046,S=0516,VL
1,3,1918,4552,V=043,S=0546,VL
1,3,1918,4885,V=038,S=0523,VL
1,3,1918,5159,V=044,S=0522,VL
1,3,1918,5357,V=049,S=0594,VL
1,3,1918,5545,V=047,S=0576,VL
1,3,1918,5760,V=049,S=0601,VL
1,3,1919,428,V=034,S=0612,VL
1,3,1919,928,V=037,S=2180,PL/Bus
1,3,1919,1094,V=035,S=0536,VL
1,3,1919,2280,V=042,S=0527,VL
1,3,1919,2893,V=042,S=0561,VL
1,3,1919,3282,V=045,S=0537,VL
1,3,1919,4393,V=047,S=0524,VL
1,3,1920,169,V=071,S=0515,VL
1,3,1920,903,V=046,S=0553,VL
1,3,1920,1551,V=042,S=0617,VL
1,3,1920,1833,V=063,S=0293,2R
1,3,1920,3081,V=069,S=0619,VL
1,3,1920,4044,V=045,S=0464,VL
1,3,1920,5693,V=036,S=0621,VL
1,3,1921,410,V=040,S=0578,VL
1,3,1921,536,V=042,S=0563,VL
1,3,1921,2919,V=049,S=0292,2R
1,3,1921,4575,V=046,S=0519,VL
1,3,1921,5976,V=053,S=0618,VL
1,3,1922,574,V=051,S=0501,VL
1,3,1922,788,V=048,S=0618,VL
1,3,1922,2365,V=038,S=0580,VL
1,3,1922,2460,V=037,S=0557,VL
1,3,1922,2646,V=039,S=0553,VL
1,3,1922,2777,V=038,S=0576,VL
1,3,1922,4049,V=046,S=0550,VL
1,3,1922,4218,V=044,S=0453,VL
1,3,1923,2333,V=051,S=0590,VL
1,3,1923,4410,V=045,S=0732,VL
1,3,1923,4563,V=043,S=0531,VL
1,3,1924,60,V=043,S=0520,VL
1,3,1924,253,V=041,S=0568,VL
