Jour,Heure,Seconde,Centième,Vitesse,Type,Véhicule,Catégorie,Inter-essieux,E2/E3,E3/E4,E4/E5,E5/E6
14/10/22,7:30,23,13,37,VL,1,256,,,,,
14/10/22,7:30,24,87,33,VL,1,307,,,,,
14/10/22,7:30,27,25,32,VL,1,244,,,,,
14/10/22,7:30,31,32,31,VL,1,257,,,,,
14/10/22,7:30,34,24,30,VL,1,268,,,,,
14/10/22,7:30,35,88,28,VL,1,256,,,,,
14/10/22,7:30,37,48,26,VL,1,257,,,,,
14/10/22,7:30,39,68,25,VL,1,270,,,,,
14/10/22,7:30,44,82,31,VL,1,269,,,,,
14/10/22,7:31,49,44,60,VL,1,245,,,,,
14/10/22,7:31,53,66,61,Moto,13,140,,,,,
14/10/22,7:31,56,2,49,VL,1,256,,,,,
14/10/22,7:31,59,65,46,VL,1,269,,,,,
14/10/22,7:32,1,36,45,VL,1,230,,,,,
14/10/22,7:32,3,27,45,VL,1,257,,,,,
14/10/22,7:32,10,64,38,VL,1,307,,,,,
14/10/22,7:32,13,22,40,VL,1,243,,,,,
14/10/22,7:32,15,97,37,VL,1,256,,,,,
14/10/22,7:32,18,17,37,VL,1,268,,,,,
14/10/22,7:32,21,48,34,VL,1,281,,,,,
14/10/22,7:32,23,9,36,VL,1,243,,,,,
14/10/22,7:32,26,47,35,VL,1,282,,,,,
14/10/22,7:32,27,89,35,VL,1,257,,,,,
14/10/22,7:32,30,4,36,VL,1,244,,,,,
14/10/22,7:32,36,12,35,VL,1,257,,,,,
14/10/22,7:32,37,51,34,VL,1,244,,,,,
14/10/22,7:32,56,1,27,VL,1,295,,,,,
14/10/22,7:33,3,24,40,VL,1,256,,,,,
14/10/22,7:33,41,17,38,VL,1,271,,,,,
14/10/22,7:33,44,20,37,VL,1,258,,,,,
14/10/22,7:33,45,53,34,VL,1,255,,,,,
14/10/22,7:33,48,33,37,VL,1,244,,,,,
14/10/22,7:33,51,6,35,VL,1,256,,,,,
14/10/22,7:33,56,16,32,VL,1,242,,,,,
14/10/22,7:33,59,39,30,VL,1,281,,,,,
14/10/22,7:34,0,95,30,VL,1,243,,,,,
14/10/22,7:34,2,90,30,VL,1,242,,,,,
14/10/22,7:34,4,98,30,VL,1,257,,,,,
14/10/22,7:34,6,48,29,VL,1,256,,,,,
14/10/22,7:34,8,76,29,VL,1,283,,,,,
14/10/22,7:34,10,53,30,VL,1,257,,,,,
14/10/22,7:34,24,78,49,VL,1,257,,,,,
14/10/22,7:34,59,97,38,VL,1,256,,,,,
14/10/22,7:35,36,97,39,VL,1,269,,,,,
14/10/22,7:35,38,99,38,VL,1,232,,,,,
14/10/22,7:35,41,84,38,VL,1,244,,,,,
14/10/22,7:35,43,37,37,VL,1,231,,,,,
14/10/22,7:35,45,72,37,VL,1,231,,,,,
14/10/22,7:35,47,73,35,VL,1,270,,,,,
14/10/22,7:35,49,57,35,VL,1,244,,,,,
14/10/22,7:35,50,92,35,VL,1,270,,,,,
14/10/22,7:35,54,44,35,VL,1,231,,,,,
14/10/22,7:36,0,88,34,VL,1,230,,,,,
14/10/22,7:36,4,33,31,VL,1,257,,,,,
14/10/22,7:36,6,56,30,VL,1,269,,,,,
14/10/22,7:36,9,7,28,VL,1,256,,,,,
14/10/22,7:36,11,23,26,VL,1,256,,,,,
14/10/22,7:36,31,55,41,VL,1,346,,,,,
14/10/22,7:36,41,27,36,VL,1,245,,,,,
14/10/22,7:36,44,5,34,VL,1,269,,,,,
14/10/22,7:36,46,87,34,VL,1,257,,,,,
14/10/22,7:37,39,26,53,VL,1,256,,,,,
14/10/22,7:37,44,28,45,VL,1,231,,,,,
14/10/22,7:37,46,54,41,VL,1,256,,,,,
14/10/22,7:37,50,72,43,VL,1,259,,,,,
14/10/22,7:37,52,71,41,VL,1,191,,,,,
14/10/22,7:37,55,9,39,VL,1,256,,,,,
14/10/22,7:37,57,3,40,VL,1,232,,,,,
14/10/22,7:37,58,75,40,VL,1,230,,,,,
14/10/22,7:37,59,95,40,VL,1,255,,,,,
14/10/22,7:38,2,72,42,VL,1,244,,,,,
14/10/22,7:38,4,72,41,VL,1,257,,,,,
14/10/22,7:38,33,36,30,PL,2,473,,,,,
14/10/22,7:38,35,76,28,VL,1,230,,,,,
14/10/22,7:38,38,6,37,VL,1,270,,,,,
14/10/22,7:38,42,59,39,VL,1,243,,,,,
14/10/22,7:38,46,47,36,VL,1,244,,,,,
14/10/22,7:39,12,65,52,VL,1,243,,,,,
14/10/22,7:39,44,82,57,VL,1,245,,,,,
14/10/22,7:39,50,52,49,VL,1,271,,,,,
14/10/22,7:39,51,78,47,Moto,13,140,,,,,
14/10/22,7:39,57,76,40,VL,1,255,,,,,
14/10/22,7:39,58,56,42,Moto,13,128,,,,,
14/10/22,7:4,8,65,49,VL,1,245,,,,,
14/10/22,7:4,12,55,43,VL,1,257,,,,,
14/10/22,7:4,16,16,41,VL,1,245,,,,,
14/10/22,7:4,19,12,34,VL,1,258,,,,,
14/10/22,7:4,21,24,34,VL,1,271,,,,,
14/10/22,7:4,22,88,35,VL,1,231,,,,,
14/10/22,7:4,24,8,35,VL,1,256,,,,,
14/10/22,7:4,26,96,34,VL,1,282,,,,,
14/10/22,7:4,48,34,56,VL,1,258,,,,,
14/10/22,7:4,51,96,54,VL,1,256,,,,,
14/10/22,7:4,56,92,51,VL,1,281,,,,,
14/10/22,7:40,1,44,41,VL,1,243,,,,,
14/10/22,7:40,2,77,40,VL,1,256,,,,,
14/10/22,7:40,3,71,40,VL,1,232,,,,,
14/10/22,7:40,5,57,39,VL,1,255,,,,,
14/10/22,7:40,7,27,39,VL,1,242,,,,,
14/10/22,7:40,9,81,39,VL,1,269,,,,,
14/10/22,7:40,11,75,38,VL,1,256,,,,,
14/10/22,7:40,14,97,33,VL,1,255,,,,,
14/10/22,7:40,17,94,32,VL,1,230,,,,,
14/10/22,7:40,20,73,29,VL,1,243,,,,,
14/10/22,7:40,25,32,28,VL,1,268,,,,,
14/10/22,7:40,26,70,27,VL,1,256,,,,,
14/10/22,7:40,28,91,28,VL,1,243,,,,,
14/10/22,7:40,32,68,27,PL,7,345,370,63,,,
14/10/22,7:40,37,88,29,VL,1,242,,,,,
14/10/22,7:40,40,99,24,VL,2,358,,,,,
14/10/22,7:40,43,61,25,VL,1,269,,,,,
14/10/22,7:40,50,6,34,Moto,13,141,,,,,
14/10/22,7:40,58,91,35,VL,1,243,,,,,
14/10/22,7:41,39,88,41,VL,1,336,,,,,
14/10/22,7:41,44,60,40,VL,2,358,,,,,
14/10/22,7:41,46,48,41,VL,1,270,,,,,
14/10/22,7:41,50,17,38,VL,1,256,,,,,
14/10/22,7:41,53,33,38,VL,1,258,,,,,
14/10/22,7:41,54,84,35,VL,1,255,,,,,
14/10/22,7:41,57,42,34,VL,1,257,,,,,
14/10/22,7:42,0,19,32,VL,1,244,,,,,
14/10/22,7:42,2,56,31,VL,1,257,,,,,
14/10/22,7:42,4,90,30,VL,1,257,,,,,
14/10/22,7:42,7,37,28,VL,1,268,,,,,
14/10/22,7:42,11,33,26,VL,1,256,,,,,
14/10/22,7:42,40,69,39,VL,1,230,,,,,
14/10/22,7:42,52,97,65,VL,1,269,,,,,
14/10/22,7:42,56,34,67,VL,1,245,,,,,
14/10/22,7:43,12,26,43,VL,1,242,,,,,
14/10/22,7:43,16,14,38,VL,1,243,,,,,
14/10/22,7:43,20,32,41,VL,1,243,,,,,
14/10/22,7:43,44,25,51,VL,1,230,,,,,
14/10/22,7:43,46,98,48,VL,1,321,,,,,
14/10/22,7:43,48,36,46,Moto,13,142,,,,,
14/10/22,7:43,50,56,44,VL,1,256,,,,,
14/10/22,7:43,54,15,43,VL,1,257,,,,,
14/10/22,7:44,2,66,33,VL,2,359,,,,,
14/10/22,7:44,4,65,33,VL,1,255,,,,,
14/10/22,7:44,13,3,34,VL,1,281,,,,,
14/10/22,7:44,16,15,32,VL,1,244,,,,,
14/10/22,7:44,17,93,32,VL,1,231,,,,,
14/10/22,7:44,19,76,29,VL,1,257,,,,,
14/10/22,7:44,22,60,29,VL,1,231,,,,,
14/10/22,7:44,38,6,45,VL,1,245,,,,,
14/10/22,7:45,22,45,47,VL,1,232,,,,,
14/10/22,7:45,26,17,45,VL,1,269,,,,,
14/10/22,7:45,27,35,42,VL,1,256,,,,,
14/10/22,7:45,30,34,42,VL,1,243,,,,,
14/10/22,7:45,35,16,41,VL,1,256,,,,,
14/10/22,7:45,36,97,41,VL,1,245,,,,,
14/10/22,7:45,38,95,38,VL,1,243,,,,,
14/10/22,7:45,40,97,38,VL,1,258,,,,,
14/10/22,7:45,43,22,37,VL,1,242,,,,,
14/10/22,7:45,45,18,36,VL,1,270,,,,,
14/10/22,7:45,47,58,37,VL,1,242,,,,,
14/10/22,7:46,2,43,43,VL,1,268,,,,,
14/10/22,7:46,5,53,44,VL,1,244,,,,,
14/10/22,7:46,10,16,43,VL,1,271,,,,,
14/10/22,7:46,14,33,37,VL,1,231,,,,,
14/10/22,7:47,40,58,54,VL,1,259,,,,,
14/10/22,7:47,44,88,44,VL,1,270,,,,,
14/10/22,7:47,46,54,44,VL,1,256,,,,,
14/10/22,7:47,48,75,44,VL,1,243,,,,,
14/10/22,7:47,50,27,42,VL,1,243,,,,,
14/10/22,7:47,51,70,46,VL,1,270,,,,,
14/10/22,7:47,53,28,46,VL,1,258,,,,,
14/10/22,7:47,55,27,44,VL,1,255,,,,,
14/10/22,7:47,58,50,42,VL,1,243,,,,,
14/10/22,7:48,13,18,47,VL,1,257,,,,,
14/10/22,7:48,20,43,36,VL,1,258,,,,,
14/10/22,7:48,22,10,37,VL,1,257,,,,,
14/10/22,7:49,21,38,40,VL,1,256,,,,,
14/10/22,7:49,28,54,44,VL,1,257,,,,,
14/10/22,7:49,30,12,42,VL,1,270,,,,,
14/10/22,7:49,32,48,45,VL,1,271,,,,,
14/10/22,7:49,37,15,42,VL,1,269,,,,,
14/10/22,7:49,39,22,42,VL,1,244,,,,,
14/10/22,7:49,43,98,44,VL,1,243,,,,,
14/10/22,7:5,50,49,49,VL,2,358,,,,,
14/10/22,7:5,51,73,49,VL,1,257,,,,,
14/10/22,7:5,57,88,44,VL,1,258,,,,,
14/10/22,7:50,16,94,62,VL,1,259,,,,,
14/10/22,7:50,33,48,36,VL,1,258,,,,,
14/10/22,7:50,34,98,34,VL,1,244,,,,,
14/10/22,7:50,36,84,34,VL,1,270,,,,,
14/10/22,7:50,38,96,33,VL,1,257,,,,,
14/10/22,7:50,40,51,31,VL,1,282,,,,,
14/10/22,7:50,44,49,29,VL,1,256,,,,,
14/10/22,7:50,46,68,28,VL,1,256,,,,,
14/10/22,7:50,49,77,25,VL,1,255,,,,,
14/10/22,7:50,51,66,22,VL,1,255,,,,,
14/10/22,7:50,58,9,26,Moto,13,141,,,,,
14/10/22,7:51,0,23,29,VL,1,243,,,,,
14/10/22,7:51,3,55,33,VL,1,244,,,,,
14/10/22,7:51,5,25,33,VL,1,256,,,,,
14/10/22,7:51,8,74,33,VL,1,257,,,,,
14/10/22,7:51,11,24,34,VL,1,256,,,,,
14/10/22,7:51,15,20,31,VL,1,243,,,,,
14/10/22,7:51,56,96,64,VL,1,258,,,,,
14/10/22,7:51,59,69,59,VL,1,268,,,,,
14/10/22,7:52,0,58,52,Moto,13,129,,,,,
14/10/22,7:52,2,15,52,VL,1,232,,,,,
14/10/22,7:52,5,46,48,VL,1,270,,,,,
14/10/22,7:52,7,46,46,VL,1,257,,,,,
14/10/22,7:52,9,90,46,VL,1,256,,,,,
14/10/22,7:52,12,18,47,VL,1,242,,,,,
14/10/22,7:52,14,63,44,VL,1,258,,,,,
14/10/22,7:52,23,20,49,VL,1,245,,,,,
14/10/22,7:52,31,39,42,VL,1,245,,,,,
14/10/22,7:52,42,79,50,VL,1,243,,,,,
14/10/22,7:53,16,21,44,VL,1,256,,,,,
14/10/22,7:53,50,75,59,VL,1,245,,,,,
14/10/22,7:53,56,55,46,VL,1,257,,,,,
14/10/22,7:54,1,7,38,VL,1,258,,,,,
14/10/22,7:54,4,58,38,VL,1,243,,,,,
14/10/22,7:54,8,1,35,VL,1,256,,,,,
14/10/22,7:54,9,37,34,VL,1,268,,,,,
14/10/22,7:54,11,61,31,VL,1,307,,,,,
14/10/22,7:54,15,38,25,VL,1,282,,,,,
14/10/22,7:54,16,91,26,VL,1,257,,,,,
14/10/22,7:54,19,5,27,VL,1,242,,,,,
14/10/22,7:54,23,62,26,PL,3,386,128,,,,
14/10/22,7:54,25,52,26,VL,1,243,,,,,
14/10/22,7:54,29,9,24,VL,1,256,,,,,
14/10/22,7:54,31,81,26,VL,1,269,,,,,
14/10/22,7:54,53,63,42,VL,1,256,,,,,
14/10/22,7:54,55,41,36,VL,1,242,,,,,
14/10/22,7:54,58,39,38,VL,1,257,,,,,
14/10/22,7:55,41,85,41,VL,1,245,,,,,
14/10/22,7:55,42,68,40,VL,1,308,,,,,
14/10/22,7:55,46,24,40,VL,1,244,,,,,
14/10/22,7:55,48,67,42,VL,1,309,,,,,
14/10/22,7:55,53,1,40,VL,1,306,,,,,
14/10/22,7:56,21,25,48,Moto,13,154,,,,,
14/10/22,7:56,41,53,42,VL,1,258,,,,,
14/10/22,7:56,44,67,44,VL,1,256,,,,,
14/10/22,7:57,40,1,44,VL,1,257,,,,,
14/10/22,7:57,45,30,47,VL,2,423,,,,,
14/10/22,7:57,47,8,44,VL,1,256,,,,,
14/10/22,7:57,48,47,44,VL,1,258,,,,,
14/10/22,7:57,50,67,41,VL,1,255,,,,,
14/10/22,7:57,52,44,39,VL,1,257,,,,,
14/10/22,7:57,56,53,39,VL,1,230,,,,,
14/10/22,7:57,59,35,43,VL,1,268,,,,,
14/10/22,7:58,3,75,35,VL,1,345,,,,,
14/10/22,7:58,5,6,36,VL,1,244,,,,,
14/10/22,7:58,25,44,51,VL,1,267,,,,,
14/10/22,7:58,31,54,42,VL,1,245,,,,,
14/10/22,7:58,44,36,31,VL,1,257,,,,,
14/10/22,7:59,24,90,39,VL,1,256,,,,,
14/10/22,7:59,26,40,38,VL,2,374,,,,,
14/10/22,7:59,29,86,43,VL,1,232,,,,,
14/10/22,7:59,36,48,37,VL,1,244,,,,,
14/10/22,7:59,39,46,36,VL,1,255,,,,,
14/10/22,7:59,42,61,37,VL,2,424,,,,,
14/10/22,7:59,44,11,39,VL,1,320,,,,,
14/10/22,7:59,47,6,38,VL,1,243,,,,,
14/10/22,7:59,49,74,37,VL,1,244,,,,,
14/10/22,7:59,55,6,32,VL,1,256,,,,,
14/10/22,7:59,58,18,32,VL,1,244,,,,,
14/10/22,7:6,1,18,44,VL,1,230,,,,,
14/10/22,7:6,3,72,41,VL,1,256,,,,,
14/10/22,7:6,6,89,39,VL,1,255,,,,,
14/10/22,7:6,10,99,38,VL,1,193,,,,,
14/10/22,7:6,11,34,38,Moto,13,129,,,,,
14/10/22,7:6,14,18,47,VL,1,231,,,,,
14/10/22,7:6,32,12,53,VL,1,308,,,,,
14/10/22,7:6,42,40,43,VL,2,361,,,,,
14/10/22,7:7,51,44,53,VL,1,244,,,,,
14/10/22,7:7,53,80,56,VL,1,271,,,,,
14/10/22,7:7,56,65,21,Vélo,13,102,,,,,
14/10/22,7:7,57,79,56,VL,1,231,,,,,
14/10/22,7:8,1,88,43,VL,1,256,,,,,
14/10/22,7:8,6,18,42,VL,1,256,,,,,
14/10/22,7:8,18,71,37,PL,10,361,607,129,129,,
14/10/22,7:8,20,88,37,VL,1,269,,,,,
14/10/22,7:8,22,69,36,VL,1,243,,,,,
14/10/22,7:8,26,54,34,VL,1,268,,,,,
14/10/22,7:9,35,76,52,VL,1,230,,,,,
14/10/22,7:9,36,99,49,VL,1,257,,,,,
14/10/22,7:9,38,34,48,VL,1,245,,,,,
14/10/22,7:9,59,93,37,VL,1,320,,,,,
14/10/22,8:0,11,93,41,VL,1,244,,,,,
14/10/22,8:0,17,29,36,VL,1,257,,,,,
14/10/22,8:0,20,48,34,VL,1,242,,,,,
14/10/22,8:0,23,95,34,VL,1,257,,,,,
14/10/22,8:0,27,70,41,VL,1,258,,,,,
14/10/22,8:1,8,84,46,VL,1,243,,,,,
14/10/22,8:1,35,58,44,VL,1,257,,,,,
14/10/22,8:1,41,91,41,VL,1,270,,,,,
14/10/22,8:1,43,62,41,VL,1,268,,,,,
14/10/22,8:1,47,15,42,VL,1,256,,,,,
14/10/22,8:1,49,27,43,VL,1,257,,,,,
14/10/22,8:1,51,28,42,VL,1,283,,,,,
14/10/22,8:1,53,21,42,VL,1,258,,,,,
14/10/22,8:1,55,86,41,VL,1,242,,,,,
14/10/22,8:1,57,78,41,VL,1,244,,,,,
14/10/22,8:10,26,84,51,Moto,13,141,,,,,
14/10/22,8:10,41,68,25,VL,1,243,,,,,
14/10/22,8:10,45,74,41,VL,2,359,,,,,
14/10/22,8:10,47,97,29,VL,1,244,,,,,
14/10/22,8:10,49,89,30,VL,1,256,,,,,
14/10/22,8:10,57,5,27,VL,1,269,,,,,
14/10/22,8:11,1,49,26,VL,1,243,,,,,
14/10/22,8:11,8,36,18,VL,1,255,,,,,
14/10/22,8:11,11,1,21,VL,1,243,,,,,
14/10/22,8:11,12,62,22,VL,1,243,,,,,
14/10/22,8:12,2,7,34,VL,1,257,,,,,
14/10/22,8:12,4,41,32,VL,1,231,,,,,
14/10/22,8:12,6,58,34,VL,1,245,,,,,
14/10/22,8:12,8,26,36,VL,1,269,,,,,
14/10/22,8:12,10,35,36,VL,1,230,,,,,
14/10/22,8:12,12,99,33,VL,1,242,,,,,
14/10/22,8:12,38,85,33,VL,1,230,,,,,
14/10/22,8:12,41,72,35,VL,1,257,,,,,
14/10/22,8:12,43,68,34,VL,1,256,,,,,
14/10/22,8:12,49,15,28,VL,1,256,,,,,
14/10/22,8:13,31,68,49,VL,1,245,,,,,
14/10/22,8:13,39,23,42,VL,1,245,,,,,
14/10/22,8:13,42,63,41,VL,1,242,,,,,
14/10/22,8:13,46,0,48,Moto,13,114,,,,,
14/10/22,8:13,47,48,37,VL,1,269,,,,,
14/10/22,8:13,50,50,35,VL,1,268,,,,,
14/10/22,8:13,53,33,42,VL,1,269,,,,,
14/10/22,8:14,10,28,32,VL,1,256,,,,,
14/10/22,8:14,13,24,32,VL,1,257,,,,,
14/10/22,8:14,15,51,32,VL,1,256,,,,,
14/10/22,8:14,49,12,45,VL,1,258,,,,,
14/10/22,8:15,53,28,49,VL,1,257,,,,,
14/10/22,8:15,55,44,50,VL,1,229,,,,,
14/10/22,8:15,57,9,48,VL,1,258,,,,,
14/10/22,8:16,1,5,43,VL,1,245,,,,,
14/10/22,8:16,3,71,43,VL,1,256,,,,,
14/10/22,8:16,6,64,40,VL,1,232,,,,,
14/10/22,8:16,13,37,31,VL,1,332,,,,,
14/10/22,8:16,16,63,36,VL,1,256,,,,,
14/10/22,8:16,18,18,36,VL,1,257,,,,,
14/10/22,8:16,33,9,44,VL,1,270,,,,,
14/10/22,8:16,43,95,62,VL,2,360,,,,,
14/10/22,8:17,40,24,44,VL,1,256,,,,,
14/10/22,8:17,44,19,51,VL,1,257,,,,,
14/10/22,8:17,47,36,48,VL,1,270,,,,,
14/10/22,8:17,50,73,44,VL,1,281,,,,,
14/10/22,8:17,56,65,46,VL,1,270,,,,,
14/10/22,8:18,1,5,42,VL,1,258,,,,,
14/10/22,8:18,3,5,42,VL,1,345,,,,,
14/10/22,8:18,6,4,41,VL,1,270,,,,,
14/10/22,8:18,9,63,36,VL,2,423,,,,,
14/10/22,8:18,12,35,36,VL,1,307,,,,,
14/10/22,8:18,43,75,33,VL,1,321,,,,,
14/10/22,8:18,47,48,31,VL,1,256,,,,,
14/10/22,8:18,48,39,30,VL,1,231,,,,,
14/10/22,8:19,18,88,42,VL,1,243,,,,,
14/10/22,8:19,32,34,37,VL,1,256,,,,,
14/10/22,8:19,47,41,50,VL,1,257,,,,,
14/10/22,8:19,54,79,46,VL,1,257,,,,,
14/10/22,8:19,57,5,43,VL,1,270,,,,,
14/10/22,8:2,0,92,37,VL,1,231,,,,,
14/10/22,8:2,4,10,34,VL,1,256,,,,,
14/10/22,8:2,6,15,34,VL,1,283,,,,,
14/10/22,8:2,8,47,35,VL,1,255,,,,,
14/10/22,8:2,12,24,33,VL,1,257,,,,,
14/10/22,8:2,16,8,29,VL,2,358,,,,,
14/10/22,8:20,1,30,39,VL,1,270,,,,,
14/10/22,8:20,3,84,38,VL,1,270,,,,,
14/10/22,8:20,5,97,41,VL,1,231,,,,,
14/10/22,8:20,9,10,34,VL,1,257,,,,,
14/10/22,8:20,10,90,31,VL,1,243,,,,,
14/10/22,8:20,16,18,36,VL,1,281,,,,,
14/10/22,8:20,20,71,34,VL,1,269,,,,,
14/10/22,8:20,22,43,35,VL,1,257,,,,,
14/10/22,8:20,25,4,34,VL,1,232,,,,,
14/10/22,8:20,53,25,13,VL,2,397,,,,,
14/10/22,8:20,56,61,11,VL,1,281,,,,,
14/10/22,8:21,17,28,58,Moto,13,127,,,,,
14/10/22,8:21,26,33,45,VL,1,256,,,,,
14/10/22,8:21,28,55,46,VL,1,270,,,,,
14/10/22,8:21,32,37,37,VL,1,242,,,,,
14/10/22,8:21,34,24,38,VL,1,258,,,,,
14/10/22,8:21,39,49,40,VL,1,345,,,,,
14/10/22,8:21,39,16,110,VL,1,485,,,,,
14/10/22,8:22,59,72,58,VL,1,272,,,,,
14/10/22,8:23,7,83,42,VL,1,270,,,,,
14/10/22,8:23,9,66,43,VL,1,242,,,,,
14/10/22,8:23,14,61,38,VL,1,335,,,,,
14/10/22,8:24,25,7,50,VL,1,256,,,,,
14/10/22,8:24,27,27,48,VL,1,270,,,,,
14/10/22,8:24,30,35,49,VL,1,348,,,,,
14/10/22,8:24,32,85,46,VL,1,256,,,,,
14/10/22,8:24,37,53,45,VL,1,243,,,,,
14/10/22,8:24,43,34,36,VL,1,270,,,,,
14/10/22,8:24,57,6,40,VL,1,256,,,,,
14/10/22,8:25,6,10,37,VL,1,230,,,,,
14/10/22,8:25,47,4,87,VL,2,412,,,,,
14/10/22,8:26,8,95,55,VL,1,307,,,,,
14/10/22,8:26,15,19,43,VL,1,255,,,,,
14/10/22,8:27,30,5,45,VL,1,231,,,,,
14/10/22,8:27,32,18,44,VL,1,256,,,,,
14/10/22,8:27,33,39,47,Moto,13,153,,,,,
14/10/22,8:27,36,42,36,VL,1,269,,,,,
14/10/22,8:27,38,30,36,VL,1,256,,,,,
14/10/22,8:27,40,92,36,VL,1,244,,,,,
14/10/22,8:27,49,58,40,VL,1,231,,,,,
14/10/22,8:27,57,75,37,VL,1,243,,,,,
14/10/22,8:28,6,16,28,VL,1,256,,,,,
14/10/22,8:28,28,19,48,VL,1,256,,,,,
14/10/22,8:28,31,18,46,VL,1,270,,,,,
14/10/22,8:29,43,90,52,VL,1,257,,,,,
14/10/22,8:29,49,40,46,VL,1,257,,,,,
14/10/22,8:29,52,85,43,VL,1,256,,,,,
14/10/22,8:3,13,94,46,VL,1,243,,,,,
14/10/22,8:3,16,80,46,VL,1,243,,,,,
14/10/22,8:3,22,2,41,VL,1,257,,,,,
14/10/22,8:3,24,31,41,VL,1,257,,,,,
14/10/22,8:3,26,70,37,VL,1,256,,,,,
14/10/22,8:3,31,3,35,VL,1,255,,,,,
14/10/22,8:3,35,31,36,VL,1,269,,,,,
14/10/22,8:3,53,10,46,VL,1,244,,,,,
14/10/22,8:3,57,1,48,VL,1,244,,,,,
14/10/22,8:30,0,80,43,VL,1,243,,,,,
14/10/22,8:30,4,45,38,VL,1,243,,,,,
14/10/22,8:31,6,6,44,VL,1,269,,,,,
14/10/22,8:31,7,91,42,VL,1,257,,,,,
14/10/22,8:31,11,38,42,VL,1,282,,,,,
14/10/22,8:31,14,12,41,VL,1,257,,,,,
14/10/22,8:31,15,88,41,VL,1,257,,,,,
14/10/22,8:31,23,42,39,VL,1,257,,,,,
14/10/22,8:31,26,62,35,VL,1,242,,,,,
14/10/22,8:31,28,61,35,VL,1,256,,,,,
14/10/22,8:31,31,24,54,Moto,13,153,,,,,
14/10/22,8:31,32,93,34,VL,1,242,,,,,
14/10/22,8:31,38,45,38,VL,1,257,,,,,
14/10/22,8:31,40,48,39,VL,1,257,,,,,
14/10/22,8:33,9,69,50,VL,1,255,,,,,
14/10/22,8:33,12,95,44,VL,1,232,,,,,
14/10/22,8:33,14,90,41,VL,1,242,,,,,
14/10/22,8:33,17,64,41,VL,1,270,,,,,
14/10/22,8:33,23,95,35,Moto,13,128,,,,,
14/10/22,8:33,23,58,36,VL,1,191,,,,,
14/10/22,8:33,26,93,38,VL,1,245,,,,,
14/10/22,8:33,28,37,38,VL,1,255,,,,,
14/10/22,8:33,30,55,39,VL,2,358,,,,,
14/10/22,8:33,53,30,42,VL,1,269,,,,,
14/10/22,8:33,55,56,39,VL,1,270,,,,,
14/10/22,8:34,35,78,47,VL,1,245,,,,,
14/10/22,8:34,40,90,46,VL,1,257,,,,,
14/10/22,8:34,42,91,47,VL,1,271,,,,,
14/10/22,8:34,49,33,23,VL,1,268,,,,,
14/10/22,8:34,53,47,30,PL,14,436,346,,,,
14/10/22,8:34,54,10,17,VL,1,230,,,,,
14/10/22,8:34,58,34,39,VL,1,191,,,,,
14/10/22,8:35,4,58,27,VL,1,244,,,,,
14/10/22,8:35,9,1,38,VL,1,231,,,,,
14/10/22,8:35,11,56,42,VL,1,256,,,,,
14/10/22,8:35,14,55,44,VL,1,256,,,,,
14/10/22,8:35,19,59,38,VL,1,256,,,,,
14/10/22,8:35,52,72,80,Moto,13,143,,,,,
14/10/22,8:35,57,96,53,VL,1,332,,,,,
14/10/22,8:36,5,6,46,VL,1,269,,,,,
14/10/22,8:36,7,81,44,VL,1,268,,,,,
14/10/22,8:36,10,9,43,VL,1,242,,,,,
14/10/22,8:36,12,22,39,VL,1,281,,,,,
14/10/22,8:36,15,53,38,VL,1,258,,,,,
14/10/22,8:36,17,92,36,VL,1,257,,,,,
14/10/22,8:36,21,1,38,VL,1,258,,,,,
14/10/22,8:36,24,10,39,VL,1,268,,,,,
14/10/22,8:36,27,78,32,VL,1,256,,,,,
14/10/22,8:36,30,57,33,VL,1,256,,,,,
14/10/22,8:36,32,59,35,VL,1,255,,,,,
14/10/22,8:36,50,8,38,VL,1,256,,,,,
14/10/22,8:36,53,14,43,VL,1,269,,,,,
14/10/22,8:37,17,60,31,VL,1,256,,,,,
14/10/22,8:37,26,36,30,VL,1,255,,,,,
14/10/22,8:37,29,8,31,VL,1,244,,,,,
14/10/22,8:38,4,46,52,VL,1,256,,,,,
14/10/22,8:38,8,30,50,VL,1,256,,,,,
14/10/22,8:38,13,42,43,VL,1,255,,,,,
14/10/22,8:38,15,56,43,VL,1,257,,,,,
14/10/22,8:38,21,36,39,VL,1,243,,,,,
14/10/22,8:38,23,7,36,VL,1,271,,,,,
14/10/22,8:38,25,58,34,VL,1,231,,,,,
14/10/22,8:38,31,24,33,VL,1,257,,,,,
14/10/22,8:38,34,85,35,VL,1,256,,,,,
14/10/22,8:38,58,60,33,VL,1,295,,,,,
14/10/22,8:39,0,96,37,VL,1,243,,,,,
14/10/22,8:39,53,78,47,VL,1,258,,,,,
14/10/22,8:39,56,92,48,VL,1,257,,,,,
14/10/22,8:4,51,39,52,VL,1,295,,,,,
14/10/22,8:4,56,47,43,VL,1,231,,,,,
14/10/22,8:4,57,56,44,VL,1,244,,,,,
14/10/22,8:40,0,10,48,VL,1,257,,,,,
14/10/22,8:40,4,7,44,VL,1,269,,,,,
14/10/22,8:40,16,55,39,Moto,13,127,,,,,
14/10/22,8:40,16,21,39,Moto,13,179,,,,,
14/10/22,8:40,18,89,38,VL,1,244,,,,,
14/10/22,8:40,23,84,33,VL,1,255,,,,,
